audio,multi_emotion
studio_a_09677.wav,행복 기쁨 즐거움 만족
drama_a_30404.wav,불안 싫음 짜증남
flagship_a_25917.wav,당황 놀람
flagship_a_00905.wav,싫음 짜증남
drama_a_22893.wav,두려움 불안
drama_a_09029.wav,싫음 짜증남 분노
flagship_a_33572.wav,당황 놀람
flagship_a_42805.wav,안타까움
drama_a_40874.wav,당황 놀람
flagship_a_41166.wav,행복 기쁨 즐거움 만족
drama_a_40463.wav,지루함
flagship_a_39080.wav,중립
drama_a_50414.wav,싫음 짜증남 분노
flagship_a_02495.wav,당황 놀람
flagship_a_04424.wav,기쁨
drama_a_12008.wav,행복
flagship_a_13462.wav,행복 기쁨 만족
drama_a_41324.wav,행복 만족 놀람
flagship_a_01820.wav,슬픔 안타까움 괴로움 싫음
flagship_a_23794.wav,분노
drama_a_43559.wav,싫음 짜증남 분노
flagship_a_27126.wav,지루함
drama_a_16761.wav,즐거움
flagship_a_29781.wav,행복 즐거움
drama_a_44961.wav,당황 싫음 놀람
drama_a_22746.wav,불안 당황 놀람
studio_a_05319.wav,싫음 짜증남
flagship_a_16679.wav,당황
flagship_a_43037.wav,짜증남 분노
studio_a_01858.wav,중립
drama_a_50857.wav,슬픔 안타까움
flagship_a_36492.wav,짜증남
studio_a_02083.wav,중립
studio_a_04498.wav,중립
flagship_a_11115.wav,중립
drama_a_58252.wav,괴로움
drama_a_31132.wav,싫음 짜증남
drama_a_05543.wav,만족
drama_a_01612.wav,불안
flagship_a_18093.wav,짜증남 분노
drama_a_17678.wav,행복 즐거움
drama_a_29485.wav,안타까움 실망
flagship_a_01934.wav,중립
drama_a_10718.wav,싫음
drama_a_07915.wav,기쁨 자신감 만족
flagship_a_00779.wav,불안 놀람
drama_a_50843.wav,만족
drama_a_10720.wav,슬픔 실망
drama_a_10450.wav,슬픔 실망
drama_a_07975.wav,두려움 불안 당황
drama_a_35647.wav,기쁨 설렘 당황
drama_a_37360.wav,싫음 미워함
drama_a_24040.wav,짜증남 분노
flagship_a_14550.wav,중립
studio_a_01405.wav,싫음 짜증남
drama_a_49027.wav,싫음 짜증남
flagship_a_02592.wav,두려움 불안
drama_a_59077.wav,자신감 만족
drama_a_31510.wav,싫음 분노
flagship_a_11520.wav,당황
drama_a_58043.wav,싫음 짜증남 억울함
drama_a_42638.wav,슬픔
drama_a_46882.wav,싫음
drama_a_01296.wav,중립
flagship_a_29692.wav,짜증남 분노
drama_a_15516.wav,당황
studio_a_03609.wav,두려움 불안 바람
drama_a_39816.wav,안타까움
drama_a_38016.wav,짜증남
flagship_a_24153.wav,중립
flagship_a_35650.wav,만족
flagship_a_11490.wav,중립
drama_a_40733.wav,행복 즐거움 설렘 만족
studio_a_02066.wav,슬픔 괴로움
studio_a_00730.wav,자신감
flagship_a_15465.wav,싫음 짜증남
flagship_a_06660.wav,슬픔
drama_a_25206.wav,짜증남
drama_a_63936.wav,중립
drama_a_37538.wav,싫음
drama_a_03488.wav,당황
drama_a_11753.wav,싫음 분노
flagship_a_10800.wav,싫음 짜증남
drama_a_63111.wav,중립
drama_a_02798.wav,짜증남
drama_a_39188.wav,싫음
drama_a_03787.wav,중립
drama_a_33659.wav,슬픔 안타까움 실망
flagship_a_16875.wav,싫음 짜증남
flagship_a_03012.wav,중립
flagship_a_17085.wav,분노
drama_a_30937.wav,싫음
drama_a_61694.wav,슬픔 안타까움 싫음
drama_a_24404.wav,싫음 짜증남 분노
flagship_a_32597.wav,불안 당황
flagship_a_30389.wav,행복 기쁨 즐거움 만족
flagship_a_43754.wav,싫음 짜증남 분노
flagship_a_00995.wav,싫음 짜증남 분노
drama_a_21299.wav,불안 당황
drama_a_56272.wav,당황
drama_a_09359.wav,슬픔 안타까움 괴로움
flagship_a_42726.wav,중립
studio_a_00782.wav,슬픔 안타까움 괴로움 분노
drama_a_25147.wav,기쁨 즐거움
flagship_a_20452.wav,당황 놀람
flagship_a_07094.wav,안타까움
flagship_a_01723.wav,짜증남
flagship_a_23815.wav,행복 기쁨 만족
studio_a_02860.wav,싫음
drama_a_03164.wav,안타까움 싫음 짜증남
drama_a_62294.wav,당황 싫음 놀람
flagship_a_44751.wav,행복 기쁨 즐거움 만족
drama_a_59939.wav,행복 기쁨 즐거움 만족
drama_a_50219.wav,외로움 당황 놀람
drama_a_25949.wav,당황 싫음
flagship_a_28073.wav,자신감
flagship_a_39254.wav,지루함
drama_a_21925.wav,두려움 불안
flagship_a_19575.wav,안타까움 괴로움 두려움 불안 싫음
flagship_a_18120.wav,행복 기쁨 자신감 즐거움 만족
drama_a_34402.wav,실망 싫음 짜증남 분노
flagship_a_43739.wav,기쁨 감동 즐거움 설렘 만족
flagship_a_22848.wav,지루함
drama_a_03023.wav,중립
flagship_a_19171.wav,자신감
drama_a_18728.wav,자신감
drama_a_42533.wav,분노
drama_a_00068.wav,중립
flagship_a_22548.wav,바람
drama_a_31103.wav,당황
drama_a_37928.wav,당황
drama_a_09908.wav,자신감
drama_a_07118.wav,중립
flagship_a_30128.wav,짜증남
flagship_a_12226.wav,놀람
flagship_a_01649.wav,분노
flagship_a_29213.wav,당황
drama_a_19417.wav,중립
drama_a_19612.wav,짜증남 분노
flagship_a_32951.wav,당황
drama_a_09082.wav,중립
flagship_a_33230.wav,행복 기쁨 만족
drama_a_58562.wav,행복 기쁨 황홀함
drama_a_11447.wav,홀가분함 만족
drama_a_01024.wav,자신감 분노
drama_a_33212.wav,싫음 미워함
flagship_a_02635.wav,중립
drama_a_44449.wav,만족
flagship_a_12820.wav,싫음 미워함 짜증남
flagship_a_39714.wav,불안 싫음 짜증남
drama_a_55307.wav,싫음 미워함 짜증남
drama_a_14944.wav,불안 짜증남
drama_a_63049.wav,슬픔 괴로움
drama_a_27212.wav,당황 놀람
drama_a_11209.wav,자신감
drama_a_28294.wav,슬픔 괴로움 분노
drama_a_57574.wav,당황 분노 놀람
drama_a_46444.wav,당황 놀람
drama_a_37699.wav,불안 분노
drama_a_51829.wav,분노
drama_a_23779.wav,불안
flagship_a_17277.wav,싫음 짜증남 분노
drama_a_01879.wav,싫음 짜증남 분노
drama_a_25369.wav,불안 당황 분노
flagship_a_33547.wav,불안 당황
drama_a_46984.wav,싫음 짜증남
studio_a_00577.wav,설렘
drama_a_24454.wav,불안 당황
flagship_a_16425.wav,싫음 짜증남
drama_a_13565.wav,짜증남
drama_a_39065.wav,미안함 안타까움
flagship_a_28655.wav,짜증남
drama_a_33830.wav,짜증남
drama_a_51800.wav,슬픔
drama_a_62272.wav,중립
drama_a_09052.wav,미안함 괴로움
drama_a_52987.wav,슬픔 안타까움
drama_a_16942.wav,실망 괴로움 짜증남
flagship_a_00343.wav,중립
flagship_a_42089.wav,중립
drama_a_23167.wav,짜증남
drama_a_41197.wav,싫음
drama_a_10987.wav,싫음
flagship_a_30547.wav,당황 싫음
flagship_a_44876.wav,중립
drama_a_07194.wav,당황
flagship_a_06776.wav,싫음 짜증남 분노
flagship_a_31474.wav,짜증남
drama_a_42517.wav,당황 싫음
flagship_a_35183.wav,불안
flagship_a_27527.wav,슬픔 불안 당황
drama_a_21724.wav,불안 당황
flagship_a_17040.wav,괴로움 억울함
flagship_a_18372.wav,놀람
drama_a_26554.wav,불안
drama_a_43744.wav,분노
studio_a_09655.wav,짜증남
flagship_a_22322.wav,중립
flagship_a_24726.wav,짜증남
drama_a_61163.wav,놀람
flagship_a_36908.wav,기쁨
flagship_a_21213.wav,자신감
drama_a_24755.wav,즐거움 설렘 만족
flagship_a_21782.wav,싫음 짜증남
drama_a_22538.wav,당황
drama_a_45380.wav,실망
flagship_a_41127.wav,미워함 짜증남
drama_a_44857.wav,안타까움
flagship_a_23781.wav,짜증남 분노
studio_a_08396.wav,행복
drama_a_38333.wav,당황
drama_a_41695.wav,슬픔 미안함 안타까움
drama_a_08443.wav,행복 기쁨 즐거움
drama_a_21037.wav,싫음
flagship_a_13788.wav,황홀함 즐거움 바람
flagship_a_14496.wav,싫음 중립
drama_a_17860.wav,자신감 만족
drama_a_60636.wav,무관심
flagship_a_08335.wav,싫음
drama_a_48396.wav,기쁨 슬픔
flagship_a_41563.wav,싫음
studio_a_03294.wav,당황 놀람
flagship_a_05952.wav,짜증남
flagship_a_40225.wav,싫음 짜증남
flagship_a_42808.wav,불안 당황
studio_a_07416.wav,싫음 짜증남
drama_a_61818.wav,싫음 짜증남
drama_a_15216.wav,싫음 짜증남
studio_a_06526.wav,당황 놀람
drama_a_20488.wav,싫음 중립
drama_a_13183.wav,싫음
flagship_a_29548.wav,당황 싫음 짜증남
drama_a_19653.wav,두려움 불안
drama_a_34551.wav,바람
drama_a_49858.wav,당황 싫음
flagship_a_25281.wav,짜증남
drama_a_59901.wav,싫음
drama_a_60043.wav,만족
drama_a_62638.wav,두려움 불안 억울함
drama_a_46296.wav,실망 두려움 불안
drama_a_01117.wav,싫음 짜증남 분노
flagship_a_12396.wav,중립
drama_a_37852.wav,자신감
flagship_a_28798.wav,안타까움 실망 싫음 미워함
drama_a_62662.wav,중립
drama_a_54773.wav,즐거움
flagship_a_42555.wav,놀람
drama_a_38813.wav,분노
flagship_a_35262.wav,놀람
drama_a_58313.wav,자신감
flagship_a_00959.wav,두려움
drama_a_04253.wav,당황
drama_a_55448.wav,기쁨
flagship_a_01259.wav,지루함
flagship_a_29678.wav,분노
drama_a_17003.wav,자신감
drama_a_46642.wav,싫음 짜증남 분노
drama_a_19538.wav,자신감
drama_a_01913.wav,자신감
drama_a_62078.wav,기쁨
drama_a_36562.wav,안타까움 괴로움 두려움 불안 당황
drama_a_62017.wav,싫음 짜증남 분노
drama_a_36448.wav,안타까움 실망
drama_a_49573.wav,불안 당황
flagship_a_04879.wav,놀람
drama_a_62818.wav,안타까움 실망 중립
drama_a_04498.wav,바람
flagship_a_16800.wav,안타까움 실망 싫음 지루함
drama_a_54877.wav,두려움 불안 당황 놀람
studio_a_01111.wav,두려움 불안
flagship_a_44390.wav,실망 싫음
drama_a_08098.wav,두려움 당황 놀람
drama_a_40993.wav,만족 안타까움
drama_a_55408.wav,실망 당황
flagship_a_10995.wav,기쁨 감동 자신감 고마움 설렘 만족
drama_a_06337.wav,슬픔 안타까움 실망 괴로움 후회
drama_a_01888.wav,괴로움 당황 싫음
drama_a_08887.wav,슬픔 미안함 안타까움 괴로움 후회
studio_a_08605.wav,기쁨 자신감 즐거움 설렘 만족
flagship_a_18445.wav,싫음 짜증남
drama_a_57413.wav,기쁨
drama_a_47633.wav,싫음
drama_a_19922.wav,중립
flagship_a_40079.wav,두려움 불안 당황 싫음 놀람
drama_a_28922.wav,즐거움 만족
flagship_a_34416.wav,안타까움
drama_a_38152.wav,두려움 불안 당황 놀람
drama_a_45328.wav,불안 싫음
drama_a_38083.wav,만족 놀람
flagship_a_43829.wav,실망 두려움 불안 당황 싫음 짜증남 억울함
drama_a_54547.wav,두려움 불안 당황 싫음 미워함 짜증남
drama_a_62098.wav,기쁨 즐거움 만족 바람
drama_a_15838.wav,만족 중립
flagship_a_38187.wav,싫음
drama_a_55633.wav,슬픔
drama_a_07777.wav,안타까움
flagship_a_40005.wav,당황
flagship_a_31885.wav,중립
drama_a_12412.wav,싫음 짜증남
drama_a_48682.wav,싫음 짜증남
drama_a_55582.wav,슬픔 안타까움 괴로움
flagship_a_14776.wav,짜증남
flagship_a_12376.wav,짜증남
drama_a_43163.wav,짜증남
flagship_a_17582.wav,중립
flagship_a_37289.wav,싫음 짜증남
studio_a_01916.wav,중립
drama_a_48489.wav,놀람
flagship_a_35282.wav,안타까움 싫음
flagship_a_24621.wav,당황
studio_a_02937.wav,싫음
flagship_a_36268.wav,중립
flagship_a_22278.wav,기쁨
flagship_a_43380.wav,자신감
flagship_a_16741.wav,지루함
drama_a_20138.wav,자신감
studio_a_06116.wav,중립
flagship_a_27441.wav,지루함
drama_a_15893.wav,지루함
studio_a_07691.wav,중립
drama_a_57998.wav,중립
flagship_a_25446.wav,슬픔
flagship_a_24175.wav,중립
drama_a_62273.wav,두려움
drama_a_03058.wav,만족
flagship_a_28645.wav,행복 자신감 즐거움 설렘
drama_a_32978.wav,자신감
drama_a_11723.wav,분노
drama_a_50033.wav,놀람
drama_a_20348.wav,중립
drama_a_12760.wav,행복 자신감 즐거움
drama_a_42538.wav,싫음 짜증남
drama_a_33342.wav,당황
studio_a_05573.wav,싫음 미워함 짜증남
flagship_a_43332.wav,싫음 짜증남
flagship_a_02734.wav,중립
drama_a_55550.wav,중립
drama_a_24875.wav,슬픔 안타까움 괴로움
flagship_a_14023.wav,싫음
studio_a_09098.wav,중립
drama_a_39890.wav,싫음
drama_a_02975.wav,불안
flagship_a_09987.wav,싫음
flagship_a_11698.wav,중립
studio_a_05828.wav,홀가분함 설렘
drama_a_06485.wav,싫음 짜증남
flagship_a_29645.wav,중립
drama_a_23570.wav,중립
drama_a_22387.wav,즐거움 설렘
flagship_a_34794.wav,불안
drama_a_41825.wav,당황
drama_a_06247.wav,싫음 짜증남
flagship_a_36882.wav,중립
drama_a_42427.wav,싫음
flagship_a_25951.wav,싫음 짜증남
drama_a_53602.wav,괴로움 당황
flagship_a_09299.wav,짜증남
flagship_a_17055.wav,싫음
drama_a_01002.wav,싫음 짜증남
drama_a_19342.wav,짜증남
drama_a_36933.wav,싫음 짜증남 억울함
drama_a_12873.wav,당황
drama_a_53178.wav,싫음 짜증남
flagship_a_27030.wav,놀람
drama_a_22882.wav,안타까움 짜증남
studio_a_04015.wav,설렘
flagship_a_08395.wav,싫음 미워함 짜증남 분노
drama_a_29692.wav,중립
drama_a_25113.wav,기쁨
flagship_a_23328.wav,괴로움 싫음
drama_a_07818.wav,행복 기쁨 사랑
studio_a_09560.wav,싫음 짜증남
drama_a_28052.wav,자신감 만족
flagship_a_13705.wav,안타까움
flagship_a_44080.wav,실망 싫음 짜증남
flagship_a_00353.wav,싫음 짜증남
drama_a_39062.wav,행복 기쁨
drama_a_36183.wav,싫음 짜증남
drama_a_09518.wav,불안
flagship_a_43554.wav,자신감
drama_a_11708.wav,슬픔
flagship_a_16210.wav,싫음 미워함 짜증남
drama_a_54093.wav,당황 놀람
drama_a_29732.wav,놀람
flagship_a_32541.wav,싫음 짜증남
drama_a_29738.wav,싫음
drama_a_34367.wav,싫음
drama_a_20703.wav,싫음 미워함 짜증남 분노
drama_a_27723.wav,두려움 불안
drama_a_03862.wav,중립
drama_a_52818.wav,싫음 짜증남 분노
flagship_a_39224.wav,중립
drama_a_27798.wav,안타까움
flagship_a_10511.wav,기쁨
drama_a_13593.wav,싫음 짜증남
flagship_a_28132.wav,싫음 짜증남
drama_a_27708.wav,두려움 불안
drama_a_54948.wav,싫음 짜증남
flagship_a_15480.wav,싫음 짜증남
flagship_a_13991.wav,두려움 불안
flagship_a_39324.wav,싫음 짜증남
drama_a_21093.wav,두려움 불안
flagship_a_12371.wav,두려움 불안
drama_a_09963.wav,슬픔 괴로움
drama_a_64233.wav,두려움 불안
flagship_a_07675.wav,당황
flagship_a_20877.wav,두려움 불안 싫음 짜증남
flagship_a_08260.wav,싫음 짜증남
flagship_a_27076.wav,싫음 짜증남
drama_a_15078.wav,싫음 짜증남
flagship_a_11565.wav,분노
flagship_a_28968.wav,싫음 짜증남
drama_a_20287.wav,자신감 설렘 만족
drama_a_08234.wav,싫음 짜증남
flagship_a_38374.wav,싫음 짜증남
drama_a_23309.wav,슬픔 안타까움
studio_a_06107.wav,당황 놀람
drama_a_14414.wav,슬픔 안타까움 괴로움
flagship_a_19462.wav,행복 기쁨 만족
drama_a_61034.wav,싫음 짜증남 분노
flagship_a_04790.wav,싫음 짜증남
flagship_a_16642.wav,중립
drama_a_25446.wav,싫음 분노
drama_a_21134.wav,슬픔 안타까움 괴로움
drama_a_15831.wav,행복 슬픔
drama_a_28124.wav,당황 놀람
drama_a_49101.wav,슬픔 괴로움
drama_a_41924.wav,두려움 불안
drama_a_34821.wav,괴로움 당황
drama_a_33936.wav,슬픔 실망
drama_a_07933.wav,싫음 미워함 짜증남
drama_a_11022.wav,자신감 분노
drama_a_33492.wav,안타까움
drama_a_23037.wav,슬픔 안타까움 괴로움
studio_a_01235.wav,불안 당황
drama_a_29357.wav,자신감 홀가분함
drama_a_37637.wav,안타까움
drama_a_62552.wav,싫음 미워함
drama_a_61997.wav,슬픔 싫음
flagship_a_29087.wav,불안 싫음
drama_a_36887.wav,당황
drama_a_36712.wav,황홀함 즐거움 설렘
flagship_a_15645.wav,당황
flagship_a_27832.wav,짜증남 분노
drama_a_31267.wav,미안함 괴로움
drama_a_09892.wav,짜증남
drama_a_18352.wav,당황
drama_a_40522.wav,중립
drama_a_44107.wav,행복 기쁨 즐거움
drama_a_01252.wav,괴로움 싫음
drama_a_46822.wav,괴로움 싫음
flagship_a_17385.wav,중립
flagship_a_17850.wav,중립
flagship_a_40094.wav,중립
flagship_a_07679.wav,싫음 짜증남
studio_a_04570.wav,슬픔 괴로움
drama_a_02977.wav,싫음
drama_a_30397.wav,중립
flagship_a_42794.wav,중립
flagship_a_24350.wav,놀람
flagship_a_05459.wav,괴로움
studio_a_06880.wav,싫음 짜증남
drama_a_29962.wav,슬픔 안타까움
flagship_a_06394.wav,중립
drama_a_14782.wav,실망 괴로움 싫음 짜증남
flagship_a_16220.wav,싫음 분노
drama_a_48668.wav,자신감
flagship_a_03462.wav,중립 무관심
drama_a_10776.wav,슬픔 괴로움
drama_a_03143.wav,중립
flagship_a_06628.wav,싫음 짜증남
drama_a_09096.wav,괴로움
drama_a_63081.wav,당황
drama_a_37251.wav,행복
flagship_a_24784.wav,행복 즐거움
flagship_a_21571.wav,중립
studio_a_03024.wav,중립
drama_a_12577.wav,짜증남
drama_a_29796.wav,싫음
flagship_a_02548.wav,설렘
flagship_a_08354.wav,중립
flagship_a_06090.wav,행복 기쁨 즐거움 만족
drama_a_43107.wav,슬픔 안타까움
drama_a_58567.wav,즐거움 만족
flagship_a_00495.wav,싫음
flagship_a_29707.wav,중립
drama_a_28492.wav,행복 설렘
flagship_a_22387.wav,싫음 짜증남 분노
drama_a_39022.wav,싫음
drama_a_63382.wav,슬픔 안타까움 괴로움 두려움 불안 싫음
flagship_a_02368.wav,실망 괴로움 싫음 짜증남 억울함
drama_a_05227.wav,두려움 창피함 불안 싫음 짜증남
flagship_a_39163.wav,싫음
flagship_a_23538.wav,중립
drama_a_07627.wav,싫음
drama_a_50794.wav,슬픔 괴로움
drama_a_45325.wav,싫음 짜증남
drama_a_00382.wav,짜증남
drama_a_62239.wav,슬픔 괴로움 불안
flagship_a_39836.wav,행복 만족
drama_a_40579.wav,불안 짜증남
drama_a_39424.wav,싫음 짜증남 분노
flagship_a_03790.wav,불안 짜증남
drama_a_49729.wav,자신감
studio_a_08728.wav,슬픔 안타까움 실망
drama_a_62074.wav,중립
drama_a_55330.wav,행복 즐거움 만족
studio_a_08707.wav,싫음 짜증남 분노
studio_a_03343.wav,행복 즐거움 만족
studio_a_09517.wav,중립
drama_a_12394.wav,분노
drama_a_24619.wav,분노
flagship_a_14641.wav,놀람
flagship_a_31207.wav,중립
drama_a_53752.wav,불안
drama_a_20393.wav,불안
flagship_a_17416.wav,즐거움
drama_a_19042.wav,설렘
flagship_a_21181.wav,안타까움
drama_a_47123.wav,만족
drama_a_47044.wav,즐거움 설렘 놀람
drama_a_50134.wav,불안 짜증남
drama_a_38389.wav,슬픔
drama_a_56629.wav,불안 당황 싫음 짜증남 분노
flagship_a_16407.wav,불안 당황 짜증남
drama_a_57424.wav,만족 불안
flagship_a_08141.wav,짜증남
flagship_a_30607.wav,중립
drama_a_45634.wav,불안 짜증남
studio_a_09277.wav,행복 만족
drama_a_46009.wav,불안
drama_a_57457.wav,싫음 짜증남
drama_a_56798.wav,괴로움
studio_a_06400.wav,중립
flagship_a_40829.wav,슬픔 안타까움 괴로움
flagship_a_10986.wav,슬픔 미안함 두려움
flagship_a_29578.wav,불안 당황
studio_a_01885.wav,안타까움 괴로움
drama_a_24448.wav,즐거움 만족 당황
drama_a_06343.wav,싫음 짜증남
drama_a_45382.wav,당황
drama_a_48493.wav,짜증남 분노 억울함
flagship_a_16470.wav,만족
drama_a_03749.wav,싫음 짜증남 분노
drama_a_53264.wav,불안 당황
flagship_a_41541.wav,싫음 짜증남
drama_a_13694.wav,행복 기쁨 즐거움 만족 당황 싫음
drama_a_11219.wav,당황 싫음 짜증남
flagship_a_25526.wav,당황 놀람
drama_a_29129.wav,싫음 짜증남
drama_a_48433.wav,홀가분함 만족
drama_a_17054.wav,싫음 짜증남 분노
drama_a_56439.wav,놀람
drama_a_52603.wav,안타까움 실망 싫음
flagship_a_25032.wav,당황 싫음 놀람
flagship_a_23709.wav,싫음
flagship_a_18137.wav,슬픔
drama_a_47279.wav,행복 기쁨 즐거움 만족
studio_a_01472.wav,싫음 짜증남
drama_a_23759.wav,당황 놀람
drama_a_20994.wav,싫음
drama_a_27119.wav,싫음 짜증남 분노
drama_a_20263.wav,짜증남 억울함
drama_a_05698.wav,싫음 짜증남
flagship_a_35443.wav,슬픔
